igemid,unid,start,length
BBa_J07086,P23485,3784,951
BBa_J07086,P23484,3227,519
BBa_J08002,P03023,28,1080
BBa_J09012,P03023,10,1080
BBa_J09021,P0AF06,11,924
BBa_J09021,P03034,1146,711
BBa_J09021,P03034,1149,708
BBa_J09035,P42212,22,714
BBa_J09041,P04483,19,621
BBa_J09041,P04483,22,615
BBa_J09042,P04483,22,621
BBa_J09042,P04483,25,615
BBa_J09043,P04483,21,621
BBa_J09043,P04483,24,615
BBa_J09044,P03034,19,711
BBa_J09044,P03034,22,708
BBa_J09045,P03034,22,711
BBa_J09045,P03034,25,708
BBa_J09046,P03034,21,711
BBa_J09046,P03034,24,708
BBa_J09047,P04483,20,621
BBa_J09047,P04483,23,615
BBa_J09048,P03034,20,711
BBa_J09048,P03034,23,708
BBa_J09122,P42212,24,714
BBa_J09123,P42212,25,714
BBa_J09142,P42212,19,714
BBa_J09144,P42212,21,714
BBa_J09262,P42212,85,714
BBa_J09263,P42212,84,714
BBa_J09264,P42212,228,714
BBa_J09265,P42212,82,714
BBa_J09266,P42212,66,714
BBa_J09280,P0AF06,219,924
BBa_J09281,P0AF06,356,924
BBa_J09330,P12746,64,750
BBa_J09330,P04483,1074,621
BBa_J09330,P04483,1077,615
BBa_J09331,P12746,64,750
BBa_J09331,P04483,1073,621
BBa_J09331,P04483,1076,615
BBa_J09339,P03023,31,1080
BBa_J09340,P03023,30,1080
BBa_J09341,P12746,64,750
BBa_J09341,P03023,1083,1080
BBa_J09342,P12746,64,750
BBa_J09342,P03023,1083,1080
BBa_J09351,P12746,64,750
BBa_J09351,P03034,1071,711
BBa_J09351,P03034,1074,708
BBa_J09352,P12746,64,750
BBa_J09352,P03034,1074,711
BBa_J09352,P03034,1077,708
BBa_J09353,P12746,64,750
BBa_J09353,P03034,1073,711
BBa_J09353,P03034,1076,708
BBa_J09761,P04483,64,621
BBa_J09761,P04483,67,615
BBa_J09762,P03034,64,711
BBa_J09762,P03034,67,708
BBa_J09771,P04483,201,621
BBa_J09771,P04483,204,615
BBa_J09772,P03034,201,711
BBa_J09772,P03034,204,708
BBa_J09855,P12746,64,750
BBa_J09856,P0AF06,1063,924
BBa_J09856,P12746,64,750
BBa_J10000,P12746,64,750
BBa_J10000,Q9U6Y8,1071,663
BBa_J100000,P06956,36,1026
BBa_J100001,P06956,116,1026
BBa_J100002,P06956,116,1026
BBa_J100003,P06956,116,1026
BBa_J100004,Q9U6Y8,123,663
BBa_J100012,Q9U6Y8,19,663
BBa_J100013,P12747,63,570
BBa_J100014,P12747,71,576
BBa_J100015,P12746,1840,750
BBa_J100015,P42212,886,714
BBa_J100016,P12746,1854,750
BBa_J100016,P42212,900,714
BBa_J100017,P12746,1854,750
BBa_J100017,P42212,900,714
BBa_J100028,Q9U6Y8,176,663
BBa_J100040,P12747,109,570
BBa_J100041,P12746,1886,750
BBa_J100041,P42212,932,714
BBa_J100043,P12746,1904,750
BBa_J100043,P42212,950,714
BBa_J100045,P12746,1906,750
BBa_J100045,P42212,952,714
BBa_J100049,A7ZWZ1,64,180
BBa_J100049,P42212,304,708
BBa_J100050,Q9U6Y8,233,663
BBa_J100051,Q9U6Y8,4,657
BBa_J100062,Q9U6Y8,142,663
BBa_J100062,Q9U6Y8,148,657
BBa_J100069,P42212,30,714
BBa_J100070,P42212,1,714
BBa_J100077,Q9U6Y8,88,663
BBa_J100078,Q9U6Y8,112,663
BBa_J100079,P42212,160,714
BBa_J100080,P42212,163,714
BBa_J100081,P42212,354,714
BBa_J100088,P13129,1316,1644
BBa_J100089,P0AE90,1,273
BBa_J100089,P13129,1374,1644
BBa_J100091,Q9U6Y8,225,663
BBa_J100100,P14779,31,3147
BBa_J100102,Q95P04,132,663
BBa_J100103,Q95P04,132,663
BBa_J100104,Q95P04,40,663
BBa_J100104,Q9U6Y8,930,663
BBa_J100106,P14779,1009,3147
BBa_J100106,P42212,160,714
BBa_J100107,P0A9Q7,3,2616
BBa_J100108,P14779,1009,3147
BBa_J100108,P42212,160,714
BBa_J100109,P0A9Q7,15,2616
BBa_J100111,P46028,3608,123
BBa_J100111,P14779,122,3147
BBa_J100111,P02981,3435,1188
BBa_J100113,P42212,167,714
BBa_J100113,P42212,173,708
BBa_J100114,P14779,122,3147
BBa_J100114,P42212,3431,714
BBa_J100115,P14779,122,3147
BBa_J100115,P42212,3431,714
BBa_J100116,P0A9Q7,167,2616
BBa_J100116,P0A9Q7,170,2613
BBa_J100117,P62594,960,858
BBa_J100117,P03851,451,252
BBa_J100118,P62594,960,858
BBa_J100118,P03851,451,252
BBa_J100119,P62594,960,858
BBa_J100119,P03851,451,252
BBa_J100120,P0A9Q7,131,2616
BBa_J100120,P0A9Q7,134,2613
BBa_J100121,P02981,408,294
BBa_J100122,P0A9Q7,161,2613
BBa_J100131,P05231,37,552
BBa_J100132,Q3YY33,34,792
BBa_J100132,Q3YY33,37,789
BBa_J100135,Q3YY33,131,792
BBa_J100136,Q3YY33,160,792
BBa_J100161,Q3YY33,143,792
BBa_J100163,Q9U6Y8,193,657
BBa_J100165,P0ABS7,146,1743
BBa_J100166,Q9U6Y8,193,657
BBa_J100168,P0ABS7,1,1743
BBa_J100168,P0ABS7,4,1740
BBa_J100169,Q9U6Y8,194,657
BBa_J100170,Q9U6Y8,195,657
BBa_J100171,Q9U6Y8,194,657
BBa_J100172,Q9U6Y8,194,657
BBa_J100174,Q9U6Y8,194,657
BBa_J100198,Q3YY33,167,792
BBa_J100198,Q3YY33,170,783
BBa_J100200,P46028,1168,123
BBa_J100200,P42212,61,714
BBa_J100200,P02981,995,1188
BBa_J100201,P42212,94,714
BBa_J100202,Q9U6Y8,124,663
BBa_J100203,P02981,125,1188
BBa_J100204,P42212,13,714
BBa_J100204,Q9U6Y8,1058,663
BBa_J100205,P04483,22,621
BBa_J100205,P42212,770,714
BBa_J100205,Q9U6Y8,1734,663
BBa_J100205,P04483,22,618
BBa_J100206,Q9U6Y8,217,663
BBa_J100207,Q9U6Y8,211,663
BBa_J100207,Q9U6Y8,217,657
BBa_J100208,Q9U6Y8,230,663
BBa_J100209,Q9U6Y8,202,663
BBa_J100210,Q9U6Y8,207,663
BBa_J100212,P46028,390,123
BBa_J100212,Q9U6Y8,1453,663
BBa_J100212,P02981,217,1188
BBa_J100213,P46028,409,123
BBa_J100213,Q9U6Y8,1472,663
BBa_J100213,P02981,236,1188
BBa_J100214,P46028,396,123
BBa_J100214,Q9U6Y8,1459,663
BBa_J100214,P02981,223,1188
BBa_J100215,P46028,386,123
BBa_J100215,Q9U6Y8,1449,663
BBa_J100215,P02981,213,1188
BBa_J100216,P46028,396,123
BBa_J100216,P02981,223,1188
BBa_J100217,P46028,390,123
BBa_J100217,P02981,217,1188
BBa_J100218,P46028,409,123
BBa_J100218,P02981,236,1188
BBa_J100219,P46028,381,123
BBa_J100219,P02981,208,1188
BBa_J100220,P46028,386,123
BBa_J100220,P02981,213,1188
BBa_J100221,Q9U6Y8,236,663
BBa_J100222,Q9U6Y8,201,663
BBa_J100223,Q9U6Y8,267,663
BBa_J100224,Q9U6Y8,202,663
BBa_J100226,P62594,2125,858
BBa_J100226,Q9U6Y8,211,663
BBa_J100227,P62594,2125,858
BBa_J100227,Q9U6Y8,211,663
BBa_J100237,P42212,7,714
BBa_J100237,Q9U6Y8,1119,663
BBa_J100238,P46028,320,123
BBa_J100238,Q9U6Y8,1383,663
BBa_J100238,Q9U6Y8,1389,657
BBa_J100238,P02981,147,1188
BBa_J100239,P46028,385,123
BBa_J100239,Q9U6Y8,1448,663
BBa_J100239,Q9U6Y8,1454,657
BBa_J100239,P02981,212,1188
BBa_J100240,P04483,22,621
BBa_J100240,P42212,770,714
BBa_J100240,Q9U6Y8,1641,663
BBa_J100240,P04483,22,618
BBa_J100251,P42212,7,714
BBa_J100251,Q9U6Y8,1038,645
BBa_J100252,Q9U6Y8,219,663
BBa_J100253,P42212,7,714
BBa_J100253,Q9U6Y8,989,645
BBa_J100254,P42212,7,714
BBa_J100254,Q9U6Y8,896,663
BBa_J100256,P42212,7,714
BBa_J100256,Q9U6Y8,1119,663
BBa_J100257,P42212,7,714
BBa_J100257,Q9U6Y8,1120,663
BBa_J100258,P42212,7,714
BBa_J100258,Q9U6Y8,1120,663
BBa_J100259,P42212,7,714
BBa_J100259,Q9U6Y8,961,663
BBa_J100260,P42212,7,714
BBa_J100260,Q9U6Y8,962,663
BBa_J100261,Q9U6Y8,104,663
BBa_J100262,Q9U6Y8,101,663
BBa_J100263,Q9U6Y8,198,663
BBa_J100264,P0AG05,2667,789
BBa_J100264,P03023,3560,1080
BBa_J100264,P03051,1020,189
BBa_J100264,P0AG05,2667,777
BBa_J100264,P69169,1609,261
BBa_J100265,P19839,3115,1080
BBa_J100265,P19840,4258,975
BBa_J100265,P62594,5321,858
BBa_J100265,P62594,5321,660
BBa_J100265,P22308,4,948
BBa_J100265,P69169,1841,1272
BBa_J100265,P19840,4258,978
BBa_J100266,P0AG05,3216,789
BBa_J100266,P69169,2166,246
BBa_J100266,P69168,1320,735
BBa_J100267,P0AG05,3380,789
BBa_J100267,P69169,2330,246
BBa_J100267,P03051,1020,189
BBa_J100267,P69168,1484,735
BBa_J100268,P69169,6322,1272
BBa_J100268,P0A9E0,884,876
BBa_J100268,P03007,2120,729
BBa_J100268,P0AG13,2892,345
BBa_J100268,P04152,3239,1278
BBa_J100268,Q3YYG4,4583,1059
BBa_J100269,P03656,6020,1044
BBa_J100269,P00551,1987,813
BBa_J100269,P18147,2823,2649
BBa_J100269,P00573,2823,2649
BBa_J100269,P69547,1,1230
BBa_J100269,P69169,5498,177
BBa_J100269,P69547,898,333
BBa_J100269,P69532,5767,249
BBa_J100269,P69544,1245,261
BBa_J100269,P03665,7044,1278
BBa_J100269,P69538,1608,96
BBa_J100269,P69541,1703,219
BBa_J100270,P03656,6020,1044
BBa_J100270,P03655,6020,1044
BBa_J100270,P03665,7044,1278
BBa_J100270,P69169,5498,177
BBa_J100270,P69538,1608,96
BBa_J100270,P69541,1703,219
BBa_J100270,P00551,1987,813
BBa_J100270,P69547,1,1230
BBa_J100270,P00573,2823,2649
BBa_J100270,P69547,898,333
BBa_J100270,P69532,5767,249
BBa_J100270,P69544,1245,261
BBa_J100271,P00573,2823,2649
BBa_J100271,P03656,6020,1044
BBa_J100271,P69539,1703,219
BBa_J100271,P69168,5498,177
BBa_J100271,P00551,1987,813
BBa_J100271,P69547,1,1230
BBa_J100271,P69547,898,333
BBa_J100271,P69532,5767,249
BBa_J100271,P69544,1245,261
BBa_J100271,P69535,1510,99
BBa_J100271,P03665,7044,1278
BBa_J100271,P69538,1608,96
BBa_J100271,P69541,1703,219
BBa_J100272,P42212,61,714
BBa_J100272,Q9U6Y8,862,663
BBa_J100273,P46028,391,123
BBa_J100273,P02981,218,1188
BBa_J100274,P46028,381,123
BBa_J100274,P02981,208,1188
BBa_J100275,P46028,380,123
BBa_J100275,P02981,207,1188
BBa_J100276,P46028,381,123
BBa_J100276,P02981,208,1188
BBa_J100277,P46028,381,123
BBa_J100277,P02981,208,1188
BBa_J100278,P46028,381,123
BBa_J100278,P02981,208,1188
BBa_J100279,P46028,380,123
BBa_J100279,P02981,207,1188
BBa_J100280,P46028,380,123
BBa_J100280,P02981,207,1188
BBa_J100281,P05655,1373,1419
BBa_J100281,P46028,310,123
BBa_J100281,P02981,137,1188
BBa_J100282,Q9U6Y8,58,663
BBa_J100283,Q9U6Y8,58,663
BBa_J100284,P69169,1553,1272
BBa_J100284,P03846,3244,141
BBa_J100284,P62580,115,657
BBa_J100285,P03656,6066,1044
BBa_J100285,P03655,6066,1044
BBa_J100285,P69532,5813,249
BBa_J100285,P69547,898,333
BBa_J100285,P69169,5544,177
BBa_J100285,P69547,1,1230
BBa_J100285,P00573,2869,2649
BBa_J100285,P00551,1987,813
BBa_J100285,P69541,1703,219
BBa_J100285,P69538,1608,96
BBa_J100285,P03665,7090,1278
BBa_J100285,P69544,1245,261
BBa_J100287,P69169,1840,1272
BBa_J100287,P62594,3913,858
BBa_J100287,P42212,3114,714
BBa_J100287,P62594,3913,660
BBa_J100287,P22308,4,948
BBa_J100288,P19839,2904,1080
BBa_J100288,P19840,4047,975
BBa_J100288,P62594,5110,858
BBa_J100288,P22308,4,948
BBa_J100288,P69168,1840,705
BBa_J100288,P69169,2656,246
BBa_J100288,P19840,4047,978
BBa_J100288,P62594,5110,660
BBa_J100289,P42212,7,714
BBa_J100289,Q9U6Y8,1123,663
BBa_J100306,P04483,22,621
BBa_J100306,P42212,770,714
BBa_J100306,Q9U6Y8,1659,663
BBa_J100306,P04483,22,618
BBa_J100307,P04483,22,621
BBa_J100307,P42212,770,714
BBa_J100307,Q9U6Y8,1734,663
BBa_J100307,P04483,22,618
BBa_J100308,P04483,22,621
BBa_J100308,P42212,770,714
BBa_J100308,Q9U6Y8,1659,663
BBa_J100308,P04483,22,618
BBa_J100309,P42212,7,714
BBa_J100309,Q9U6Y8,1003,663
BBa_J100312,P04483,22,621
BBa_J100312,P42212,770,714
BBa_J100312,Q9U6Y8,1658,663
BBa_J100312,P04483,22,618
BBa_J100314,P42212,7,714
BBa_J100314,Q9U6Y8,1003,663
BBa_J100315,P69168,1840,705
BBa_J100315,P69169,2656,246
BBa_J100315,P62594,3667,858
BBa_J100315,Q9U6Y8,2904,663
BBa_J100315,P22308,4,948
BBa_J100315,P62594,3667,660
BBa_J100316,P69169,1553,1272
BBa_J100316,P42212,2827,714
BBa_J100316,P03846,3960,141
BBa_J100316,P62580,115,657
BBa_J100317,P50213,2170,1098
BBa_J100317,P62594,939,660
BBa_J100318,O75874,2167,1212
BBa_J100318,P62594,939,660
BBa_J100318,O75874,2170,1239
BBa_J100319,Q9U6Y8,55,663
BBa_J100320,Q9U6Y8,55,663
BBa_J100321,Q9U6Y8,55,663
BBa_J100322,Q9U6Y8,55,663
BBa_J100323,Q9U6Y8,55,663
BBa_J100324,P04483,22,621
BBa_J100324,P42212,770,714
BBa_J100324,Q9U6Y8,1665,663
BBa_J100324,P04483,22,618
BBa_J100333,P04483,34,621
BBa_J100333,P42212,742,714
BBa_J100333,Q9U6Y8,1636,663
BBa_J100342,P04483,28,621
BBa_J100342,P42212,736,714
BBa_J100342,Q9U6Y8,1630,663
BBa_J100342,P42212,736,708
BBa_J100343,Q9U6Y8,191,663
BBa_J100344,P04483,34,621
BBa_J100344,P42212,742,714
BBa_J100344,Q9U6Y8,1657,645
BBa_J100345,P04483,34,621
BBa_J100345,P42212,742,714
BBa_J100345,Q9U6Y8,1657,645
BBa_J100375,Q9U6Y8,104,663
BBa_J100376,Q9U6Y8,104,663
BBa_J100377,Q9U6Y8,108,663
BBa_J100378,Q9U6Y8,104,663
BBa_J100379,Q9U6Y8,104,663
BBa_J100380,Q9U6Y8,104,663
BBa_J100381,Q9U6Y8,108,663
BBa_J100382,Q9U6Y8,108,663
BBa_J100383,Q9U6Y8,91,663
BBa_J100384,Q9U6Y8,104,663
BBa_J100397,P42212,7,714
BBa_J100397,Q9U6Y8,933,645
BBa_J100398,Q9U6Y8,22,645
BBa_J100399,Q9U6Y8,22,645
BBa_J100400,P42212,7,714
BBa_J100400,Q9U6Y8,908,645
BBa_J100401,P22629,1328,477
BBa_J100401,P04386,113,441
BBa_J100401,P42212,590,708
BBa_J100401,P42212,584,714
BBa_J100408,P46976,85,999
BBa_J100413,P42212,7,714
BBa_J100413,Q9U6Y8,900,663
BBa_J100414,P42212,7,714
BBa_J100414,Q9U6Y8,900,663
BBa_J100415,P42212,7,714
BBa_J100415,Q9U6Y8,894,663
BBa_J100416,P42212,7,714
BBa_J100416,Q9U6Y8,883,663
BBa_J100417,P42212,7,714
BBa_J100417,Q9U6Y8,916,663
BBa_J100418,P42212,7,714
BBa_J100418,Q9U6Y8,916,663
BBa_J100419,P42212,71,714
BBa_J100419,Q9U6Y8,896,663
BBa_J100419,Q9U6Y8,914,645
BBa_J100420,P42212,7,714
BBa_J100420,Q9U6Y8,905,663
BBa_J100421,P42212,7,714
BBa_J100421,Q9U6Y8,932,645
BBa_J100422,P42212,7,714
BBa_J100422,Q9U6Y8,921,645
BBa_J100423,P42212,7,714
BBa_J100423,Q9U6Y8,919,645
BBa_J100425,P22629,1339,477
BBa_J100425,P04386,124,441
BBa_J100425,P42212,595,714
BBa_J100427,P22629,4551,477
BBa_J100427,P04386,3336,441
BBa_J100427,P14779,31,3147
BBa_J100427,P42212,3807,714
BBa_J100428,P22629,4682,477
BBa_J100428,P04386,3467,441
BBa_J100428,P14779,162,3147
BBa_J100428,P42212,3938,714
BBa_J100429,P42212,7,714
BBa_J100429,Q9U6Y8,903,645
BBa_J100430,P42212,7,714
BBa_J100430,Q9U6Y8,903,645
BBa_J100431,P42212,7,714
BBa_J100431,Q9U6Y8,897,645
BBa_J100432,P42212,7,714
BBa_J100432,Q9U6Y8,886,645
BBa_J100434,P42212,7,714
BBa_J100434,Q9U6Y8,1085,645
BBa_J100434,P42212,7,708
BBa_J100435,P42212,24,714
BBa_J100435,Q9U6Y8,875,663
BBa_J100436,P04386,126,441
BBa_J100455,P22629,1337,477
BBa_J100455,P04386,122,441
BBa_J100455,P42212,593,714
BBa_J10050,A7ZWZ1,64,180
BBa_J10050,P42212,304,708
BBa_J10051,A7ZWZ1,62,180
BBa_J10051,P42212,302,708
BBa_J10052,A7ZWZ1,63,180
BBa_J10052,P42212,303,708
BBa_J10053,A7ZWZ1,64,180
BBa_J10053,P42212,304,708
BBa_J10054,A7ZWZ1,63,180
BBa_J10054,P42212,303,708
BBa_J10055,A7ZWZ1,62,180
BBa_J10055,P42212,302,708
BBa_J10056,A7ZWZ1,64,180
BBa_J10056,P42212,304,708
BBa_J10057,A7ZWZ1,63,180
BBa_J10057,P42212,303,708
BBa_J10058,A7ZWZ1,62,180
BBa_J10058,P42212,302,708
BBa_J10059,Q9U6Y8,238,657
BBa_J10060,Q9U6Y8,216,663
BBa_J10061,Q9U6Y8,140,663
BBa_J10061,Q9U6Y8,146,657
BBa_J10063,P13129,974,1644
BBa_J10064,P12748,11,1437
BBa_J10064,P24272,4577,1134
BBa_J10064,P24273,5717,708
BBa_J10064,P19907,2419,1062
BBa_J10064,P19908,3522,978
BBa_J10064,Q9S3Z2,1465,903
BBa_J10065,P12747,1,579
BBa_J10066,P22629,4,381
BBa_J10067,P05655,1,1419
BBa_J10068,P13129,971,1644
BBa_J10069,P08659,968,1611
BBa_J102000,P42212,19,714
BBa_J102000,P42212,25,708
BBa_J102002,P04483,62,621
BBa_J102002,P04483,65,615
BBa_J102003,P12746,82,750
BBa_J102004,P04483,62,621
BBa_J102004,P42212,972,714
BBa_J102004,P42212,978,708
BBa_J102004,P04483,65,615
BBa_J102005,P12746,1820,750
BBa_J102005,P42212,978,708
BBa_J102005,P04483,65,615
BBa_J107010,Q9U6Y8,82,663
BBa_J107011,P42212,65,714
BBa_J107012,Q9U6Y8,64,663
BBa_J107013,P12746,81,750
BBa_J107014,P03034,56,711
BBa_J107014,P06808,954,654
BBa_J107014,P13304,2338,291
BBa_J107014,P00720,1638,492
BBa_J107015,P42212,63,714
BBa_J107015,Q9U6Y8,1003,663
BBa_J107016,P42212,989,714
BBa_J107016,Q9U6Y8,76,663
BBa_J107017,P42212,63,714
BBa_J107017,Q9U6Y8,991,663
BBa_J107018,P42212,977,714
BBa_J107018,Q9U6Y8,64,663
BBa_J107019,P04483,82,621
BBa_J107019,P42212,993,714
BBa_J107019,P04483,85,615
BBa_J107020,P04483,62,621
BBa_J107020,P42212,973,714
BBa_J107020,P04483,65,615
BBa_J107021,P04483,62,621
BBa_J107021,P42212,973,714
BBa_J107021,P04483,65,615
BBa_J107023,Q9U6Y8,57,663
BBa_J107024,P12746,81,750
BBa_J107024,P42212,1064,714
BBa_J107025,P12746,81,750
BBa_J107025,Q9U6Y8,1063,663
BBa_J107026,P12746,988,750
BBa_J107026,P42212,1996,714
BBa_J107026,Q9U6Y8,57,663
BBa_J107027,P04483,64,621
BBa_J107027,P04483,67,615
BBa_J107028,Q9U6Y8,62,663
BBa_J107029,Q9U6Y8,62,663
BBa_J107030,P04483,21,621
BBa_J107030,P04483,24,615
BBa_J107031,Q9U6Y8,62,663
BBa_J107032,P12746,81,750
BBa_J107032,Q9U6Y8,1088,663
BBa_J107034,P03034,56,711
BBa_J107035,P03034,56,711
BBa_J107035,Q9U6Y8,956,663
BBa_J107036,P04483,958,621
BBa_J107036,P04483,961,615
BBa_J107036,P03034,56,711
BBa_J107037,P04483,21,621
BBa_J107037,Q9U6Y8,931,663
BBa_J107037,P04483,24,615
BBa_J107038,P12746,82,750
BBa_J107038,P04483,1091,621
BBa_J107038,Q9U6Y8,2001,663
BBa_J107038,P04483,1094,615
BBa_J107039,P04483,958,621
BBa_J107039,Q9U6Y8,1868,663
BBa_J107039,P04483,961,615
BBa_J107039,P03034,56,711
BBa_J107041,P04483,956,621
BBa_J107041,P04483,959,615
BBa_J107041,P03034,56,711
BBa_J107042,P12746,81,750
BBa_J107042,P42212,1821,714
BBa_J107042,Q9U6Y8,1088,663
BBa_J107043,P12746,81,750
BBa_J107043,P42212,1089,714
BBa_J107043,Q9U6Y8,1835,663
BBa_J107044,P12746,81,750
BBa_J107044,P42212,1823,714
BBa_J107044,Q9U6Y8,1088,663
BBa_J107045,P12746,81,750
BBa_J107045,P42212,1091,714
BBa_J107045,Q9U6Y8,1837,663
BBa_J107050,P00722,929,3072
BBa_J107050,P42212,4211,714
BBa_J107050,P04483,22,615
BBa_J107051,P00722,929,3072
BBa_J107051,P04483,22,615
BBa_J107053,P12746,82,750
BBa_J107053,Q9U6Y8,1089,663
BBa_J107058,P0AC40,1604,1434
BBa_J107058,P62580,752,657
BBa_J107077,P06622,91,921
BBa_J107077,P62580,3102,657
BBa_J107077,P22308,1188,948
BBa_J107200,Q99ZW2,19,4104
BBa_J11000,P42212,4,714
BBa_J11000,P42212,754,714
BBa_J110001,P03034,125,711
BBa_J110001,P42212,894,714
BBa_J11002,P03034,125,711
BBa_J11002,P69202,894,648
BBa_J11002,P42212,1633,714
BBa_J11003,P03034,82,711
BBa_J11005,Q9U6Y8,110,663
BBa_J11007,P42212,77,714
BBa_J11007,Q9U6Y8,1051,663
BBa_J11008,P42212,78,714
BBa_J11009,Q9U6Y8,112,663
BBa_J11010,P42212,78,714
BBa_J11010,Q9U6Y8,1054,663
BBa_J11011,Q9U6Y8,112,663
BBa_J11012,P04483,77,621
BBa_J11012,P04483,80,615
BBa_J11013,P03034,84,711
BBa_J11014,P04483,1981,621
BBa_J11014,P03034,2894,711
BBa_J11014,P04483,1984,615
BBa_J11014,Q9U6Y8,1054,663
BBa_J11014,P42212,78,714
BBa_J11015,P03034,1988,711
BBa_J11015,Q9U6Y8,1054,663
BBa_J11015,P42212,78,714
BBa_J11016,Q9U6Y8,79,663
BBa_J11017,P42212,111,714
BBa_J11018,P42212,1040,714
BBa_J11018,Q9U6Y8,79,663
BBa_J11020,P42212,78,714
BBa_J11020,P03034,1054,711
BBa_J11020,P03034,2744,711
BBa_J11020,Q9U6Y8,1810,663
BBa_J11021,Q9U6Y8,4746,663
BBa_J11021,P16117,2763,285
BBa_J11021,P03023,1246,1080
BBa_J11021,P42212,3653,714
BBa_J11022,P42212,4585,714
BBa_J11022,Q9U6Y8,3625,663
BBa_J11022,P03023,1246,1080
BBa_J11022,P16117,2618,285
BBa_J11030,P42212,663,714
BBa_J11030,Q3Z583,279,150
BBa_J11030,Q8VNN2,264,165
BBa_J11031,B7UJI9,279,153
BBa_J11031,P42212,663,714
BBa_J11031,Q3Z583,279,150
BBa_J11031,Q8VNN2,264,165
BBa_J11040,P03034,19,711
BBa_J11041,P0A9E0,4,876
BBa_J11041,P03023,1246,1080
BBa_J11042,P16117,21,285
BBa_J11051,B7UJI9,279,153
BBa_J11051,Q3Z583,279,150
BBa_J11051,Q8VNN2,264,165
BBa_J11052,P42212,85,714
BBa_J119000,P00722,50,3072
BBa_J119002,P42212,14,363
BBa_J119005,Q9U6Y8,40,351
BBa_J119008,P42212,53,714
BBa_J119009,P00573,146,2643
BBa_J119011,P42212,14,363
BBa_J119012,P00722,50,3072
BBa_J119012,P00573,3278,2643
BBa_J119015,P00573,146,2643
BBa_J119015,P42212,2866,714
BBa_J119016,P00573,146,2643
BBa_J119016,Q9U6Y8,2863,663
BBa_J119017,P00573,909,2643
BBa_J119017,Q9U6Y8,50,663
BBa_J119018,Q9U6Y8,44,663
BBa_J119018,Q9U6Y8,44,657
BBa_J119019,P00573,909,2643
BBa_J119019,Q9U6Y8,44,657
BBa_J119020,P42212,7,714
BBa_J119023,Q9U6Y8,243,663
BBa_J119034,Q9U6Y8,219,663
BBa_J119035,Q9U6Y8,143,663
BBa_J119036,Q9U6Y8,145,663
BBa_J119038,P42212,98,357
BBa_J119039,P42212,14,363
BBa_J119039,P42212,20,357
BBa_J119040,P42212,1,714
BBa_J119041,P42212,1,714
BBa_J119041,P42212,1,711
BBa_J119042,P05655,140,1419
BBa_J119043,P62594,1089,858
BBa_J119043,P03851,580,252
BBa_J119044,Q9U6Y8,225,663
BBa_J119045,P62580,1216,657
BBa_J119046,P00551,1151,813
BBa_J119047,P02981,1178,1188
BBa_J119048,P22308,1199,948
BBa_J119048,P62594,2511,858
BBa_J119049,P22308,1199,948
BBa_J119049,P62580,2638,657
BBa_J119050,P22308,1195,948
BBa_J119050,P00551,2574,813
BBa_J119051,P02981,2600,1188
BBa_J119053,Q9U6Y8,169,663
BBa_J119054,P00573,168,2643
BBa_J119054,Q9U6Y8,2879,663
BBa_J119055,P00573,168,2643
BBa_J119056,P00573,168,2643
BBa_J119057,P00573,168,2643
BBa_J119058,P00573,168,2643
BBa_J119059,P00573,168,2643
BBa_J119060,P00573,168,2643
BBa_J119061,P62594,960,858
BBa_J119061,P03851,451,252
BBa_J119062,P00573,1083,2643
BBa_J119062,P42212,51,714
BBa_J119063,P00573,1083,2643
BBa_J119063,P42212,51,714
BBa_J119064,P00573,1083,2643
BBa_J119064,P42212,51,714
BBa_J119065,P00573,1083,2643
BBa_J119065,P42212,51,714
BBa_J119066,P00573,1083,2643
BBa_J119066,P42212,51,714
BBa_J119067,P00573,1083,2643
BBa_J119067,P42212,51,714
BBa_J119068,P00573,931,2643
BBa_J119068,Q9U6Y8,44,657
BBa_J119069,P00573,931,2643
BBa_J119069,Q9U6Y8,50,663
BBa_J119070,P00573,931,2643
BBa_J119070,Q9U6Y8,50,663
BBa_J119071,P00573,931,2643
BBa_J119071,Q9U6Y8,50,663
BBa_J119072,P00573,931,2643
BBa_J119072,Q9U6Y8,50,663
BBa_J119073,P00573,931,2643
BBa_J119073,Q9U6Y8,50,663
BBa_J119074,P00573,931,2643
BBa_J119074,Q9U6Y8,50,663
BBa_J119075,P00573,909,2643
BBa_J119075,Q9U6Y8,50,663
BBa_J119077,P00573,1245,2643
BBa_J119078,P00573,1245,2643
BBa_J119083,Q9U6Y8,15,663
BBa_J119083,Q9U6Y8,24,654
BBa_J119084,P42212,15,714
BBa_J119084,P42212,24,705
BBa_J119085,P00722,15,1599
BBa_J119085,P00722,24,1572
BBa_J119087,P42212,53,714
BBa_J119088,P42212,53,714
BBa_J119089,P00722,103,3072
BBa_J119092,P36928,230,1302
BBa_J119093,Q9U6Y8,50,663
BBa_J119094,Q9U6Y8,50,663
BBa_J119095,Q9U6Y8,50,663
BBa_J119096,Q9U6Y8,50,663
BBa_J119097,Q9U6Y8,50,663
BBa_J119098,Q9U6Y8,50,663
BBa_J119099,Q9U6Y8,50,663
BBa_J119100,Q9U6Y8,50,663
BBa_J119101,P42212,53,714
BBa_J119102,P42212,53,714
BBa_J119103,P42212,53,714
BBa_J119104,P42212,53,714
BBa_J119105,P42212,53,714
