igemid,unid,bitscore,score,expect,length,qlen,hsplen,plen,int_evalue,pqlen,p_id
BBa_K108000,P23909,1649,4271,0,853,2562,853,1,180,0.99882904,100
BBa_K1080001,Q10M50,1823,4723,0,1340,4125,1387,0.97,180,0.974545455,68.955
BBa_K1080002,O24133,790,2040,0,664,2154,758,0.92,180,0.924791086,65.512
BBa_K1080003,Q9LX31,154,388,1.04E-44,145,728,265,0.6,44,0.597527473,48.966
BBa_K1080004,Q9SW18,317,812,2.11E-107,279,873,312,0.96,107,0.958762887,57.706
BBa_K1080007,Q39617,568,1465,0,319,1067,397,0.9,180,0.896907216,99.373
BBa_K108001,P03706,328,842,2.18E-112,158,1242,158,1,112,0.381642512,100
BBa_K108001,P00726,309,792,8.16E-105,153,1242,153,1,105,0.369565217,100
BBa_K1080011,Q9TL08,411,1056,6.90E-142,341,1212,355,0.96,142,0.844059406,62.463
BBa_K108002,P75933,384,985,3.43E-136,219,660,219,1,136,0.995454545,100
BBa_K108003,P0ABX1,280,717,4.25E-98,138,417,138,1,98,0.992805755,100
BBa_K108004,P0ABX2,268,685,3.15E-93,134,405,134,1,93,0.992592593,100
BBa_K108005,B2U541,445,1145,3.71E-160,232,699,232,1,160,0.995708155,98.707
BBa_K108006,P0A6S4,643,1659,0,365,1098,365,1,180,0.99726776,100
BBa_K108007,P24216,697,1799,0,446,1407,468,0.95,180,0.950959488,100
BBa_K108008,P52612,892,2306,0,445,1374,457,0.97,180,0.971615721,100
BBa_K108009,P52614,707,1826,0,375,1128,375,1,180,0.997340426,100
BBa_K108010,P06974,677,1746,0,334,1005,334,1,180,0.997014925,100
BBa_K108011,P15070,275,702,7.40E-96,137,414,137,1,96,0.992753623,100
BBa_K108012,P09348,594,1532,0,295,888,295,1,180,0.996621622,100
BBa_K108013,P76010,503,1294,0,244,735,244,1,180,0.995918367,100
BBa_K108015,P45368,141,355,3.88E-42,114,552,138,0.83,42,0.619565217,58.772
BBa_K108017,P83678,67,162,3.46E-14,45,579,46,0.98,14,0.233160622,68.889
BBa_K108018,P14611,732,1889,0,393,1997,393,1,180,0.590385578,100
BBa_K108018,P14697,502,1292,1.93E-175,246,1997,246,1,175,0.369554331,100
BBa_K108019,P23608,1122,2901,0,589,1770,589,1,180,0.998305085,100
BBa_K108020,P0AEE8,580,1495,0,278,837,278,1,180,0.996415771,100
BBa_K108021,Q3YWY8,199,506,4.13E-67,98,297,98,1,67,0.98989899,100
BBa_K108022,B1J0M7,379,974,4.53E-135,203,612,203,1,135,0.995098039,99.507
BBa_K108024,Q32H98,312,799,2.16E-109,173,522,173,1,109,0.994252874,100
BBa_K108026,P21394,720,1858,0,350,1053,350,1,180,0.997150997,100
BBa_K108027,P21395,759,1960,0,369,1110,369,1,180,0.997297297,100
BBa_K108028,P39849,711,1834,0,366,1101,366,1,180,0.997275204,100
BBa_K108029,P07859,667,1722,0,321,966,321,1,180,0.99689441,100
BBa_K1082001,P42212,493,1270,1.06E-173,238,1711,238,1,173,0.417299825,98.739
BBa_K1082001,Q9U6Y8,369,948,4.16E-125,221,1711,225,0.98,125,0.387492694,86.878
BBa_K1085010,P37957,429,1102,8.73E-153,212,907,212,1,153,0.701212789,100
BBa_K1085011,P37957,429,1104,2.83E-153,212,865,212,1,153,0.735260116,100
BBa_K1085013,P37957,414,1063,1.77E-147,204,796,212,0.96,147,0.768844221,100
BBa_K1085032,Q02113,52.4,124,3.72E-08,26,264,705,0.3,8,0.295454545,92.308
BBa_K1085035,P37957,62.8,151,7.37E-12,31,365,212,0.25,12,0.254794521,100
BBa_K1085050,P0A4K6,821,2121,0,433,3604,458,0.95,180,0.360432852,99.307
BBa_K1085050,O35046,678,1750,0,325,3604,325,1,180,0.270532741,100
BBa_K1085050,O34757,560,1444,0,307,3604,370,0.83,180,0.25554939,100
BBa_K1088000,P54523,1256,3251,0,633,1902,633,1,180,0.998422713,100
BBa_K1088005,P0A9E0,583,1504,0,292,879,292,1,180,0.996587031,100
BBa_K1088018,P03023,732,1889,0,360,1083,360,1,180,0.997229917,100
BBa_K1088023,P03023,730,1885,0,360,1128,360,1,180,0.957446809,99.722
BBa_K1088056,P0DKX7,462,1189,4.44E-151,227,687,1706,0.99,151,0.991266376,99.559
BBa_K1088063,P0C078,188,477,7.91E-63,95,288,95,1,63,0.989583333,100
BBa_K1091001,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1091002,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1091003,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1091004,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1091005,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1091006,P42212,494,1273,1.45E-179,238,717,238,1,179,0.9958159,100
BBa_K1092004,P07788,1008,2606,0,513,1542,513,1,180,0.998054475,98.441
BBa_K1093000,P42212,439,1128,2.31E-157,238,720,238,1,157,0.991666667,94.118
BBa_K1093001,P42212,437,1124,8.15E-157,238,720,238,1,157,0.991666667,94.118
BBa_K1093005,P42212,391,1004,6.66E-139,214,645,238,1,139,0.995348837,93.925
BBa_K1093006,P42212,388,996,1.03E-137,214,645,238,1,137,0.995348837,93.458
BBa_K1093009,P42212,427,1099,6.18E-153,238,723,238,1,153,0.987551867,92.857
BBa_K1093010,P42212,459,1180,2.91E-165,238,723,238,1,165,0.987551867,92.437
BBa_K1093011,P42212,382,980,3.02E-135,214,645,238,1,135,0.995348837,92.523
BBa_K1093012,P42212,413,1061,1.25E-147,214,645,238,1,147,0.995348837,92.056
BBa_K1093013,P42212,453,1165,1.07E-160,238,1143,238,1,160,0.624671916,97.479
BBa_K1093013,P35754,219,558,1.62E-70,106,1143,106,1,70,0.278215223,100
BBa_K1093014,P42212,317,813,6.97E-111,154,465,238,0.99,111,0.993548387,98.052
BBa_K1093015,P42212,176,445,3.15E-56,84,258,238,0.98,56,0.976744186,100
BBa_K1093016,Q9U6Y8,250,638,2.10E-84,148,480,225,0.93,84,0.925,89.189
BBa_K1093018,Q9U6Y8,244,624,3.44E-82,143,483,225,0.89,82,0.888198758,90.909
BBa_K1093019,Q9U6Y8,112,281,2.17E-31,72,292,225,0.74,31,0.739726027,76.389
BBa_K1093022,Q1RCM8,848,2191,0,418,4203,418,1,180,0.298358315,100
BBa_K1093025,B7MK73,432,1110,6.96E-155,231,696,231,1,155,0.995689655,99.134
BBa_K1093029,P0AE21,544,1402,0,264,1334,264,1,180,0.593703148,100
BBa_K1093030,P42212,451,1160,3.36E-160,238,1095,238,1,160,0.652054795,97.479
BBa_K1093030,P68689,178,451,4.95E-55,85,1095,85,1,55,0.232876712,98.824
BBa_K1093032,P42212,473,1216,9.24E-171,238,723,238,1,171,0.987551867,95.378
BBa_K109550,P03052,206,523,1.23E-69,101,306,101,1,69,0.990196078,100
BBa_K1096000,P27352,781,2016,0,392,1266,417,0.94,180,0.928909953,100
BBa_K1096001,P0AE72,164,416,6.95E-54,82,252,82,1,54,0.976190476,100
BBa_K109700,P0A910,642,1656,0,346,1041,346,1,180,0.997118156,100
BBa_K1104101,Q9U6Y8,370,951,3.29E-128,221,1180,225,0.98,128,0.561864407,86.878
BBa_K1104101,P08191,324,830,9.85E-109,159,1180,300,0.53,109,0.404237288,99.371
BBa_K1104400,P0DJA2,780,2013,0,383,1152,383,1,180,0.997395833,100
BBa_K1104401,P06672,998,2581,0,568,1707,568,1,180,0.998242531,98.415
BBa_K1104999,P11220,1004,2596,0,610,2276,610,1,180,0.804042179,100
BBa_K1109002,A7N6S2,129,324,2.24E-29,411,3249,681,0.6,29,0.379501385,29.684
BBa_K1109007,P05825,1430,3701,0,746,2372,746,1,180,0.943507589,98.123
BBa_K1111006,Q833V7,1021,2639,0,508,1582,510,1,180,0.963337547,98.819
BBa_K1111008,P08253,1291,3342,0,659,2028,660,1,180,0.974852071,100
BBa_K1111010,P22629,255,652,1.03E-87,127,384,183,0.99,87,0.9921875,100
BBa_K1111011,P22629,249,637,2.57E-85,127,387,183,0.98,85,0.984496124,97.638
BBa_K1111012,O30611,406,1043,2.24E-126,257,2097,1148,0.37,126,0.367668097,90.272
BBa_K1111012,P22629,255,652,5.09E-80,126,2097,183,0.69,80,0.180257511,100
BBa_K1111013,O30611,405,1042,2.34E-126,257,2097,1148,0.37,126,0.367668097,90.272
BBa_K1111013,P22629,249,637,8.84E-78,126,2097,183,0.69,78,0.180257511,97.619
BBa_K1111015,P42212,486,1252,8.79E-166,236,2844,238,0.99,166,0.248945148,97.458
BBa_K1111015,O30611,404,1037,1.23E-122,257,2844,1148,0.27,122,0.271097046,90.272
BBa_K1111015,P22629,260,664,7.35E-80,129,2844,183,0.7,80,0.136075949,99.225
BBa_K1111016,P42212,484,1246,5.50E-165,236,2844,238,0.99,165,0.248945148,97.458
BBa_K1111016,O30611,405,1040,3.99E-123,257,2844,1148,0.27,123,0.271097046,90.272
BBa_K1111016,P22629,251,640,1.55E-76,124,2844,183,0.68,76,0.130801688,99.194
BBa_K1112001,P75906,726,1873,0,658,6342,672,0.98,180,0.311258278,51.368
BBa_K1112001,P69434,618,1594,0,772,6342,807,0.96,180,0.365184484,43.135
BBa_K1112001,P75905,583,1502,0,438,6342,441,0.99,180,0.207190161,65.525
BBa_K1112002,P26494,1135,2937,0,559,4978,559,1,180,0.336882282,96.959
BBa_K1112002,P26496,1026,2654,0,560,4978,560,1,180,0.337484934,93.214
BBa_K1112002,P26495,553,1424,0,281,4978,283,0.99,180,0.169345119,95.73
BBa_K1113501,O85040,904,2335,0,473,3460,473,1,180,0.410115607,100
BBa_K1113701,O85040,909,2350,0,473,1419,473,1,180,1,100
BBa_K1114201,P03023,730,1885,0,360,1136,360,1,180,0.950704225,99.722
BBa_K1114205,P33904,67,162,2.33E-12,174,662,212,0.82,12,0.788519637,28.736
BBa_K1114206,Q6NCZ5,97.1,240,7.67E-23,191,806,243,0.79,23,0.710918114,31.414
BBa_K1114213,P62580,465,1196,1.84E-168,219,668,219,1,168,0.983532934,100
BBa_K1114400,Q8VNN2,120,301,1.18E-30,82,540,1029,0.46,30,0.455555556,75.61
BBa_K1114401,Q8VNN2,120,301,1.24E-30,79,534,1029,0.44,30,0.443820225,78.481
BBa_K1114402,Q8VNN2,120,300,1.14E-30,82,520,1029,0.47,30,0.473076923,75.61
BBa_K1114403,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114404,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114405,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114406,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114408,Q8VNN2,120,301,1.10E-30,82,540,1029,0.46,30,0.455555556,75.61
BBa_K1114411,Q8VNN2,120,302,9.73E-31,82,540,1029,0.46,31,0.455555556,75.61
BBa_K1114412,Q8VNN2,120,302,5.99E-31,82,516,1029,0.48,31,0.476744186,75.61
BBa_K1114413,Q8VNN2,120,300,1.61E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114414,Q8VNN2,120,302,8.18E-31,82,540,1029,0.46,31,0.455555556,75.61
BBa_K1114415,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114416,Q8VNN2,120,300,1.42E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114417,Q8VNN2,120,300,1.38E-30,82,534,1029,0.46,30,0.460674157,75.61
BBa_K1114418,Q8VNN2,121,303,5.00E-31,79,519,1029,0.46,31,0.456647399,78.481
BBa_K1114419,Q8VNN2,121,303,5.00E-31,79,519,1029,0.46,31,0.456647399,78.481
BBa_K1114420,Q8VNN2,121,303,5.19E-31,79,519,1029,0.46,31,0.456647399,78.481
BBa_K1114421,Q8VNN2,121,303,5.19E-31,79,519,1029,0.46,31,0.456647399,78.481
BBa_K1114422,Q8VNN2,120,300,1.14E-30,82,520,1029,0.47,30,0.473076923,75.61
BBa_K1114423,Q8VNN2,120,300,1.14E-30,82,520,1029,0.47,30,0.473076923,75.61
BBa_K1114424,Q8VNN2,120,300,1.14E-30,82,520,1029,0.47,30,0.473076923,75.61
BBa_K1114425,Q8VNN2,120,301,9.83E-31,82,520,1029,0.47,31,0.473076923,75.61
BBa_K1114508,P42212,479,1234,6.85E-171,238,1192,238,1,171,0.598993289,97.059
BBa_K1114510,P42212,479,1234,1.10E-171,238,1046,238,1,171,0.682600382,97.059
BBa_K1114511,P42212,479,1234,2.86E-171,238,1122,238,1,171,0.636363636,97.059
BBa_K1114512,P0A9E0,583,1504,0,292,1211,292,1,180,0.723369116,100
BBa_K1114513,P42212,479,1234,8.36E-172,238,1027,238,1,172,0.695228822,97.059
BBa_K1114514,P42212,479,1234,7.74E-172,238,1019,238,1,172,0.700686948,97.059
BBa_K1114515,Q9U6Y8,369,946,1.96E-128,221,977,225,0.98,128,0.678607984,86.878
BBa_K1114516,P04483,426,1096,1.02E-151,207,961,207,1,151,0.646201873,100
BBa_K1114704,Q9U6Y8,364,934,9.84E-127,216,961,225,0.96,127,0.674297607,87.5
BBa_K1117001,Q8RB68,1174,3036,0,606,1821,606,1,180,0.998352554,100
BBa_K1117002,Q8R5T7,1026,2652,0,540,1623,540,1,180,0.998151571,100
BBa_K1117003,Q8R5T8,180,456,1.26E-59,94,302,94,1,59,0.933774834,100
BBa_K1117004,P12282,90.1,222,5.98E-21,199,606,249,0.99,21,0.985148515,31.658
BBa_K112001,P03699,146,368,5.77E-47,71,216,72,0.99,47,0.986111111,100
BBa_K112002,P06808,452,1164,1.41E-163,218,654,218,1,163,1,100
BBa_K112004,P06808,453,1165,1.21E-163,218,661,218,1,163,0.989409985,100
BBa_K112006,P13304,202,515,1.75E-68,97,294,97,1,68,0.989795918,100
BBa_K112009,P13304,201,510,9.05E-68,96,288,97,1,68,1,100
BBa_K112010,P13304,202,515,1.83E-68,97,298,97,1,68,0.976510067,100
BBa_K112012,P00720,334,857,1.73E-118,164,495,164,1,118,0.993939394,98.78
BBa_K112015,P00720,332,850,1.44E-117,163,489,164,1,117,1,98.773
BBa_K112016,P00720,334,856,2.10E-118,164,499,164,1,118,0.985971944,98.78
BBa_K112103,P23940,435,1118,8.68E-157,213,639,213,1,157,1,100
BBa_K112104,P23940,435,1118,8.68E-157,213,639,213,1,157,1,100
BBa_K112105,P23940,432,1112,6.48E-156,212,636,213,1,156,1,100
BBa_K112106,Q45488,459,1182,4.18E-166,223,672,223,1,166,0.995535714,100
BBa_K112107,Q45488,459,1182,4.02E-166,223,669,223,1,166,1,100
BBa_K112114,P00970,997,2578,0,487,1468,487,1,180,0.995231608,100
BBa_K112115,P06956,707,1826,0,343,1036,343,1,180,0.993243243,100
BBa_K112116,P23940,435,1118,9.95E-157,213,646,213,1,157,0.989164087,100
BBa_K112117,Q45488,460,1183,3.07E-166,223,676,223,1,166,0.98964497,100
BBa_K112119,P06956,707,1826,0,343,1051,343,1,180,0.979067555,100
BBa_K112122,P06956,707,1826,0,343,1032,343,1,180,0.997093023,100
BBa_K112123,Q45488,457,1176,3.03E-165,222,669,223,1,165,0.995515695,100
BBa_K112130,P03700,733,1893,0,356,1755,356,1,180,0.608547009,100
BBa_K112135,P28813,639,1647,0,397,4394,397,1,180,0.271051434,99.496
BBa_K112135,P0A9E0,584,1505,0,292,4394,292,1,180,0.199362767,100
BBa_K112135,P19654,551,1419,0,281,4394,281,1,180,0.191852526,100
BBa_K112136,P28813,639,1647,0,397,5289,397,1,180,0.225184345,99.496
BBa_K112136,P0A9E0,584,1505,0,292,5289,292,1,180,0.165626773,100
BBa_K112136,P19654,551,1419,0,281,5289,281,1,180,0.159387408,100
BBa_K112136,P62580,466,1199,1.53E-151,219,5289,219,1,151,0.124220079,100
BBa_K112140,P62594,558,1438,0,286,2163,286,1,180,0.39667129,99.301
BBa_K112140,P62580,466,1199,4.50E-161,219,2163,219,1,161,0.303744799,100
BBa_K112146,P03706,328,842,5.81E-110,158,1773,158,1,110,0.267343486,100
BBa_K112146,P03705,214,545,2.23E-66,107,1773,107,1,66,0.181049069,99.065
BBa_K112147,P03706,328,842,8.01E-111,158,1574,158,1,111,0.301143583,100
BBa_K112147,P03705,214,545,5.14E-67,107,1574,107,1,67,0.203939009,99.065
BBa_K112200,P03699,149,375,5.37E-48,72,219,72,1,48,0.98630137,100
BBa_K1122000,P06533,223,569,2.13E-76,111,333,111,1,76,1,99.099
BBa_K1122004,P42212,488,1257,4.79E-177,236,736,238,0.99,177,0.961956522,99.153
BBa_K112204,P03699,149,376,4.59E-48,72,223,72,1,48,0.968609865,100
BBa_K112207,P03700,733,1893,0,356,1071,356,1,180,0.99719888,100
BBa_K112211,P03700,734,1894,0,356,1075,356,1,180,0.993488372,100
BBa_K112213,Q3Z260,199,507,2.93E-67,99,300,99,1,67,0.99,100
BBa_K112217,Q3Z260,199,506,4.68E-67,99,304,99,1,67,0.976973684,100
BBa_K112219,Q3Z3K9,195,495,1.28E-65,94,285,94,1,65,0.989473684,100
BBa_K112223,Q3Z3K9,195,496,1.17E-65,94,289,94,1,65,0.975778547,100
BBa_K1122666,P54574,296,758,5.19E-104,149,450,149,1,104,0.993333333,98.658
BBa_K1122667,P11454,2458,6371,0,1293,4020,1293,1,180,0.964925373,99.072
BBa_K1122668,P19925,380,977,2.24E-135,206,630,206,1,135,0.980952381,99.029
BBa_K1122669,P10378,1103,2853,0,536,1611,536,1,180,0.998137803,99.627
BBa_K1122670,P0ADI6,590,1522,0,285,858,285,1,180,0.996503497,99.649
BBa_K1122671,Q3Z4K2,566,1460,0,416,1251,416,1,180,0.997601918,99.76
BBa_K1122672,P33744,1746,4523,0,862,2589,862,1,180,0.998841251,100
BBa_K1122673,P06672,991,2563,0,568,3014,568,1,180,0.565361646,100
BBa_K1122673,P0DJA2,778,2009,0,383,3014,383,1,180,0.381220969,99.739
BBa_K1122700,P13714,657,1696,0,320,993,320,1,180,0.966767372,100
BBa_K1122701,P52643,647,1670,0,329,1002,329,1,180,0.98502994,100
BBa_K1122702,P0A0Y4,633,1632,0,331,999,331,1,180,0.993993994,99.094
BBa_K1122703,P0A0Y4,625,1612,0,309,936,331,0.99,180,0.990384615,99.029
BBa_K112300,P03706,328,842,1.56E-116,158,477,158,1,116,0.993710692,100
BBa_K1123017,P42212,456,1172,4.03E-164,238,717,238,1,164,0.9958159,98.319
BBa_K112304,P03706,329,843,1.32E-116,158,481,158,1,116,0.985446985,100
BBa_K112310,P03705,213,543,1.66E-72,106,322,107,0.99,72,0.98757764,100
BBa_K112312,P03705,214,545,7.03E-73,107,324,107,1,73,0.990740741,99.065
BBa_K112316,P03705,214,545,8.18E-73,107,328,107,1,73,0.978658537,99.065
BBa_K1124001,P03034,462,1188,1.21E-166,237,718,237,1,166,0.990250696,100
BBa_K1124003,P03034,461,1185,4.47E-166,237,718,237,1,166,0.990250696,99.578
BBa_K1124004,P03034,461,1185,6.98E-166,237,750,237,1,166,0.948,99.578
BBa_K1125003,Q6CQE5,91.3,225,1.11E-22,106,615,109,0.97,22,0.517073171,52.83
BBa_K1125004,Q8TGM5,81.6,200,1.09E-19,60,556,67,0.9,19,0.323741007,71.667
BBa_K1125005,O81845,451,1160,5.10E-160,272,915,306,0.89,160,0.891803279,83.824
BBa_K112615,P26466,52,123,4.20E-09,25,94,452,0.8,9,0.79787234,100
BBa_K112621,P00634,840,2169,0,449,2785,471,0.95,180,0.483662478,93.318
BBa_K112621,P0A9E0,584,1505,0,292,2785,292,1,180,0.31454219,100
BBa_K112622,P00634,840,2169,0,449,2770,471,0.95,180,0.486281588,93.318
BBa_K112622,P0A9E0,584,1505,0,292,2770,292,1,180,0.316245487,100
BBa_K112623,P00634,840,2169,0,449,2770,471,0.95,180,0.486281588,93.318
BBa_K112623,P0A9E0,584,1505,0,292,2770,292,1,180,0.316245487,100
BBa_K112624,P00634,840,2169,0,449,2685,471,0.95,180,0.501675978,93.318
BBa_K112624,P0A9E0,584,1505,0,292,2685,292,1,180,0.326256983,100
BBa_K112625,P00634,837,2162,0,448,2764,471,0.95,180,0.486251809,93.304
BBa_K112625,P0A9E0,584,1505,0,292,2764,292,1,180,0.316931983,100
BBa_K112800,Q9U6Y8,369,946,4.46E-130,221,681,225,0.98,130,0.973568282,86.878
BBa_K1128000,P15840,758,1958,0,386,1161,386,1,180,0.997416021,100
BBa_K1128002,P15840,756,1952,0,385,1245,386,1,180,0.927710843,100
BBa_K112805,P06808,453,1165,1.47E-163,218,676,218,1,163,0.967455621,100
BBa_K112807,P13304,202,515,2.16E-68,97,311,97,1,68,0.935691318,100
BBa_K1129001,P44446,100,250,4.64E-21,441,1770,607,0.75,21,0.747457627,24.036
BBa_K1129006,Q03JI6,2661,6897,0,1388,4167,1388,1,180,0.999280058,100
BBa_K1129013,Q9AVK0,761,1966,0,372,1453,372,1,180,0.76806607,99.731
BBa_K1129014,Q9AVJ9,780,2014,0,378,1376,378,1,180,0.824127907,99.735
BBa_K1129015,Q9AVJ9,778,2009,0,378,1471,378,1,180,0.770904147,99.735
BBa_K1129016,Q9AVK0,764,1973,0,372,1358,372,1,180,0.82179676,99.731
BBa_K1129017,Q8H0D2,751,1940,0,384,1489,384,1,180,0.773673606,98.438
BBa_K1129018,Q8H0D2,754,1946,0,384,1394,384,1,180,0.826398852,98.438
BBa_K1129019,Q9AVJ9,779,2012,0,378,4144,378,1,180,0.273648649,99.735
BBa_K1129019,Q9AVK0,764,1973,0,372,4144,372,1,180,0.269305019,99.731
BBa_K1129019,Q8H0D2,753,1944,0,384,4144,384,1,180,0.277992278,98.438
BBa_K1129020,Q9AVJ9,778,2009,0,378,4429,378,1,180,0.256039738,99.735
BBa_K1129020,Q9AVK0,761,1966,0,372,4429,372,1,180,0.251975615,99.731
BBa_K1129020,Q8H0D2,751,1940,0,384,4429,384,1,180,0.260103861,98.438
BBa_K1129025,Q1LRV9,342,877,2.30E-109,473,1865,533,0.89,109,0.760857909,40.803
BBa_K1129026,Q1LRV9,342,877,9.00E-110,473,1770,533,0.89,110,0.801694915,40.803
BBa_K1129030,P11544,1396,3614,0,716,2441,716,1,180,0.879967227,99.581
BBa_K1129031,P28002,758,1956,0,365,1394,365,1,180,0.785509326,100
BBa_K1129039,Q9S9N9,651,1679,0,344,1328,344,1,180,0.777108434,100
BBa_K1129041,P28002,758,1956,0,365,1317,365,1,180,0.83143508,100
BBa_K1129043,Q8RQQ0,838,2165,0,499,1853,519,0.96,180,0.807879115,78.357
BBa_K1129044,P28002,757,1955,0,365,1275,365,1,180,0.858823529,100
BBa_K1129045,P11544,1396,3614,0,716,2209,716,1,180,0.972385695,99.581
BBa_K1129046,Q8RQQ0,838,2165,0,499,1621,519,0.96,180,0.92350401,78.357
BBa_K1129050,Q9S9N9,651,1679,0,344,1191,344,1,180,0.866498741,100
BBa_K1131000,Q8MP06,172,436,2.29E-47,438,1377,456,0.96,47,0.954248366,27.397
BBa_K1131002,Q03506,932,2408,0,450,1356,450,1,180,0.995575221,100
BBa_K1131004,Q53685,866,2238,0,429,1299,430,1,180,0.990762125,100
BBa_K1131005,Q53685,859,2220,0,429,1313,430,1,180,0.98019802,99.301
BBa_K1131006,Q53685,824,2128,0,412,1248,430,0.99,180,0.990384615,99.029
BBa_K1131007,Q53685,817,2111,0,412,1248,430,0.99,180,0.990384615,98.301
BBa_K1132010,P17867,122,305,1.53E-28,352,1527,500,0.7,28,0.691552063,31.534
BBa_K1132011,Q55891,512,1319,0,248,1555,248,1,180,0.478456592,100
BBa_K1132011,P72849,500,1288,3.67E-177,240,1555,240,1,177,0.463022508,100
BBa_K1132012,Q55891,512,1319,1.26E-177,248,2403,248,1,177,0.309612984,100
BBa_K1132012,P72849,500,1288,4.41E-173,240,2403,240,1,173,0.299625468,100
BBa_K1132012,P04483,426,1096,9.69E-145,207,2403,207,1,145,0.258426966,100
BBa_K1132013,Q55891,512,1319,2.33E-177,248,2465,248,1,177,0.301825558,100
BBa_K1132013,P72849,500,1288,8.10E-173,240,2465,240,1,173,0.292089249,100
BBa_K1132013,P04483,426,1096,1.70E-144,207,2465,207,1,144,0.251926978,100
BBa_K1132015,Q55168,1113,2878,0,759,2318,748,1.01,180,0.982312338,74.967
BBa_K1132017,Q55168,1113,2878,0,759,5689,748,1.01,180,0.400246089,74.967
BBa_K1132017,Q55891,512,1319,1.76E-167,248,5689,248,1,167,0.130778696,100
BBa_K1132017,P72849,500,1288,3.41E-163,240,5689,240,1,163,0.126560028,100
BBa_K1132017,P04483,426,1096,1.02E-136,207,5689,207,1,136,0.109158024,100
BBa_K1136000,Q6QGP7,58.2,139,5.34E-10,157,519,137,1.15,10,0.907514451,25.478
BBa_K1136002,Q8SCY1,202,513,7.47E-58,186,780,2237,0.72,58,0.715384615,52.688
BBa_K1137000,P9WJ03,768,1983,0,467,1407,555,1,180,0.995735608,84.154
BBa_K1137001,P9WIQ3,664,1714,0,462,1368,456,1.01,180,1.013157895,73.377
BBa_K1137002,P00215,155,393,1.75E-49,113,348,106,1.07,49,0.974137931,67.257
BBa_K1137008,P9WP39,156,394,6.97E-46,168,681,262,0.74,46,0.740088106,53.571
BBa_K1137014,Q99ZW2,2662,6899,0,1368,4522,1368,1,180,0.907563025,100
BBa_K1137015,P00722,2089,5412,0,1018,3240,1024,0.99,180,0.942592593,99.804
BBa_K1141006,P0AFZ3,269,687,1.09E-91,133,654,165,0.81,91,0.610091743,100
BBa_K1145001,Q57772,283,723,7.34E-90,424,1341,436,0.97,90,0.948545861,41.981
BBa_K1145007,P03034,461,1187,3.03E-166,237,750,237,1,166,0.948,99.578
BBa_K1146000,P45508,866,2238,0,472,2830,1250,0.5,180,0.500353357,98.941
BBa_K1146000,Q27908,434,1117,1.55E-142,217,2830,447,0.49,142,0.230035336,100
BBa_K1146001,P45508,867,2239,0,472,2188,1250,0.65,180,0.647166362,98.941
BBa_K1146001,Q27908,434,1115,8.22E-145,216,2188,447,0.48,145,0.296160878,100
BBa_K1146002,P45508,870,2249,0,518,2563,1250,0.61,180,0.606320718,92.085
BBa_K1146002,A0ZSF5,419,1078,6.16E-138,194,2563,430,0.45,138,0.227077643,99.485
BBa_K1146003,P45508,863,2230,0,472,1807,1250,0.78,180,0.783619258,98.941
BBa_K1148012,P31687,800,2067,0,547,2784,562,0.97,180,0.589439655,76.417
BBa_K1149030,P37967,242,618,3.20E-72,478,1737,489,0.98,72,0.825561313,35.565
BBa_K1149031,P41773,618,1594,0,408,1878,476,0.86,180,0.651757188,76.716
BBa_K1149032,P41773,157,397,8.80E-41,406,1725,476,0.85,41,0.706086957,35.468
BBa_K1149033,Q91WG0,229,583,1.71E-66,519,1671,561,0.93,66,0.931777379,34.104
